REF_ID,PRED_ID,LOC_ID,LME_CODE,COUNTRY,STATE,GULF_OCTANT,LOCALE_NAME,LOCALE_TYPE,BAY_HIERARC_LEVEL,SAMP_DEP_REALM,LOC_CENTR_LAT,LOC_CENTR_LONG,LOC_POLY_COORDS,LOC_POLY_SOURCE,LOC_POLY_CONF,MAJOR_LOC_NAME,MAJOR_LOC_TYPE,MIN_DEP_LOC,MAX_DEP_LOC,MN_DEP_LOC,MIN_DEP_SAMP,MAX_DEP_SAMP,MN_DEP_SAMP,TIME_ZONE,START_YEAR,START_MON,START_DAY,START_TIME,START_SEAS,END_YEAR,END_MON,END_DAY,END_TIME,END_SEAS,HAB_SYSTEM,HAB_SUBSYSTEM,TIDAL_ZONE,REALM,PROVINCE,ECOREGION,SYS_CONF,LOC_NOTES,NUM_SAMPS,STA_DATA
24d,Mund.2,24d.2,GOM,US,TX,WNW,Texas continental shelf 18-26m,Continental shelf,NA,Demersal,28.352929,-96.339331,"((-93.8210219128,28.7722674064),(-94.5414435742,28.7282178006),(-95.3043954998999,28.6249972329999),(-95.6359587199,28.5091442837),(-95.7892621441999,28.3272807455),(-95.8570008666,28.2644968398),(-96.1457817355999,28.2236674508),(-96.4523885841999,28.0696317690999),(-96.6734307308999,27.8586537784),(-96.876646898,27.6504224504),(-97.004993951,27.5461576965),(-97.0762978692,27.3879921298),(-97.1547321792999,27.2898156593999),(-97.1939493344,27.1598359764),(-97.1761233547999,26.8930636581999),(-97.1155150242999,26.6415943702),(-97.0762978692,26.5491434276999),(-97.044211106,26.3704065236),(-96.9907331672999,26.2169830602999),(-96.9657767958999,26.0921772991),(-97.0299503223999,26.0505457386999),(-96.9876263578999,25.9432814351999),(-97.0695170139999,25.9405966736),(-97.0905586529,26.0953791136),(-97.1654277670999,26.5108660349),(-97.2438620772,26.7689901723999),(-97.2973400159,26.9248554638999),(-97.3044704076999,27.0582831577999),(-97.2830792322999,27.2834787082999),(-97.1440365915999,27.5935630616),(-96.8588209185,27.9594708368),(-96.4951709351999,28.2268087278),(-96.0245650745,28.4715429827),(-95.4576989242,28.6469010021),(-94.8017028759999,28.8844185019),(-94.5307479865,29.0092102107),(-93.962021475,29.3223189769),(-93.8676215464,29.242788602),(-93.8210219128,28.7722674064))",Inferred from station locations,high,Texas continental shelf,Gulf/Ocean waters,18,26,22,18,26,22,CDST,1981,6,4,0:00,spring,1981,7,3,0:00,summer,Marine,Nearshore,Subtidal,TNA,WTNA,43,NA,NA,NA,yes
24d,Mund.2,24d.2,GOM,US,TX,NNW,Texas continental shelf 18-26m,Continental shelf,NA,Demersal,28.352929,-96.339331,"((-93.8210219128,28.7722674064),(-94.5414435742,28.7282178006),(-95.3043954998999,28.6249972329999),(-95.6359587199,28.5091442837),(-95.7892621441999,28.3272807455),(-95.8570008666,28.2644968398),(-96.1457817355999,28.2236674508),(-96.4523885841999,28.0696317690999),(-96.6734307308999,27.8586537784),(-96.876646898,27.6504224504),(-97.004993951,27.5461576965),(-97.0762978692,27.3879921298),(-97.1547321792999,27.2898156593999),(-97.1939493344,27.1598359764),(-97.1761233547999,26.8930636581999),(-97.1155150242999,26.6415943702),(-97.0762978692,26.5491434276999),(-97.044211106,26.3704065236),(-96.9907331672999,26.2169830602999),(-96.9657767958999,26.0921772991),(-97.0299503223999,26.0505457386999),(-96.9876263578999,25.9432814351999),(-97.0695170139999,25.9405966736),(-97.0905586529,26.0953791136),(-97.1654277670999,26.5108660349),(-97.2438620772,26.7689901723999),(-97.2973400159,26.9248554638999),(-97.3044704076999,27.0582831577999),(-97.2830792322999,27.2834787082999),(-97.1440365915999,27.5935630616),(-96.8588209185,27.9594708368),(-96.4951709351999,28.2268087278),(-96.0245650745,28.4715429827),(-95.4576989242,28.6469010021),(-94.8017028759999,28.8844185019),(-94.5307479865,29.0092102107),(-93.962021475,29.3223189769),(-93.8676215464,29.242788602),(-93.8210219128,28.7722674064))",Inferred from station locations,high,Texas continental shelf,Gulf/Ocean waters,18,26,22,18,26,22,CDST,1981,6,4,0:00,spring,1981,7,3,0:00,summer,Marine,Nearshore,Subtidal,TNA,WTNA,43,NA,NA,NA,yes
24d,Mund.3,24d.3,GOM,US,TX,WNW,Texas continental shelf 27-36m,Continental shelf,NA,Demersal,28.262869,-96.273724,"((-93.8025395715,28.5850577747999),(-94.7399061467999,28.5310721892),(-95.0108610363,28.443333221),(-95.2295263856999,28.3053105918),(-95.6573498954,28.1712992291999),(-95.8617544611,28.1545359803),(-95.9283047849,28.1671086632),(-96.0471446486999,28.0539013942999),(-96.2658099980999,27.9951543307),(-96.4179250236999,27.944774203),(-96.669865535,27.7303967106),(-96.807719777,27.5872435295999),(-96.8172269660999,27.4945152453),(-96.9408204245,27.4439032217999),(-97.031138721,27.2708037218),(-97.0596602882999,27.0551081481999),(-97.031138721,26.7031868000999),(-96.9740955863999,26.3970218428999),(-96.893284479,26.3416550928),(-96.8647629116999,26.1668634576),(-96.9166666666999,26.1388888888999),(-96.8838536875999,25.9466835043),(-96.9876263578999,25.9432814351999),(-97.0299503223999,26.0505457386999),(-96.9657767958999,26.0921772991),(-96.9907331672999,26.2169830602999),(-97.044211106,26.3704065236),(-97.0762978692,26.5491434276999),(-97.1155150242999,26.6415943702),(-97.1761233547999,26.8930636581999),(-97.1939493344,27.1598359764),(-97.1547321792999,27.2898156593999),(-97.0762978692,27.3879921298),(-97.004993951,27.5461576965),(-96.876646898,27.6504224504),(-96.6734307308999,27.8586537784),(-96.4523885841999,28.0696317690999),(-96.1457817355999,28.2236674508),(-95.8570008666,28.2644968398),(-95.7892621441999,28.3272807455),(-95.6359587199,28.5091442837),(-95.3043954998999,28.6249972329999),(-94.5414435742,28.7282178006),(-93.8210219128,28.7722674064),(-93.8025395715,28.5850577747999))",Inferred from station locations,high,Texas continental shelf,Gulf/Ocean waters,27,36,31.5,27,36,31.5,CDST,1981,6,4,0:00,spring,1981,7,3,0:00,summer,Marine,Nearshore,Subtidal,TNA,WTNA,43,NA,NA,NA,yes
24d,Mund.3,24d.3,GOM,US,TX,NNW,Texas continental shelf 27-36m,Continental shelf,NA,Demersal,28.262869,-96.273724,"((-93.8025395715,28.5850577747999),(-94.7399061467999,28.5310721892),(-95.0108610363,28.443333221),(-95.2295263856999,28.3053105918),(-95.6573498954,28.1712992291999),(-95.8617544611,28.1545359803),(-95.9283047849,28.1671086632),(-96.0471446486999,28.0539013942999),(-96.2658099980999,27.9951543307),(-96.4179250236999,27.944774203),(-96.669865535,27.7303967106),(-96.807719777,27.5872435295999),(-96.8172269660999,27.4945152453),(-96.9408204245,27.4439032217999),(-97.031138721,27.2708037218),(-97.0596602882999,27.0551081481999),(-97.031138721,26.7031868000999),(-96.9740955863999,26.3970218428999),(-96.893284479,26.3416550928),(-96.8647629116999,26.1668634576),(-96.9166666666999,26.1388888888999),(-96.8838536875999,25.9466835043),(-96.9876263578999,25.9432814351999),(-97.0299503223999,26.0505457386999),(-96.9657767958999,26.0921772991),(-96.9907331672999,26.2169830602999),(-97.044211106,26.3704065236),(-97.0762978692,26.5491434276999),(-97.1155150242999,26.6415943702),(-97.1761233547999,26.8930636581999),(-97.1939493344,27.1598359764),(-97.1547321792999,27.2898156593999),(-97.0762978692,27.3879921298),(-97.004993951,27.5461576965),(-96.876646898,27.6504224504),(-96.6734307308999,27.8586537784),(-96.4523885841999,28.0696317690999),(-96.1457817355999,28.2236674508),(-95.8570008666,28.2644968398),(-95.7892621441999,28.3272807455),(-95.6359587199,28.5091442837),(-95.3043954998999,28.6249972329999),(-94.5414435742,28.7282178006),(-93.8210219128,28.7722674064),(-93.8025395715,28.5850577747999))",Inferred from station locations,high,Texas continental shelf,Gulf/Ocean waters,27,36,31.5,27,36,31.5,CDST,1981,6,4,0:00,spring,1981,7,3,0:00,summer,Marine,Nearshore,Subtidal,TNA,WTNA,43,NA,NA,NA,yes
24d,Mund.4,24d.4,GOM,US,TX,WNW,Texas continental shelf  37-45m,Continental shelf,NA,Demersal,28.113374,-96.171643,"((-93.7889829048999,28.4475284809999),(-94.49271923,28.4140707046999),(-94.5259943918999,28.2801962879999),(-95.5432636261,28.0790688887),(-95.9378119739999,28.0035487309),(-96.2277812415999,27.8985717653),(-96.4369394019,27.8523495937),(-96.5510256711999,27.7640525469),(-96.5652864549,27.6588435516),(-96.7649374261,27.4312465854),(-96.8837772898999,27.2327700903999),(-96.8885308843999,26.6649609311),(-96.7651715772999,25.9505742421),(-96.8734937284,25.9470231385),(-96.8838536875999,25.9466835043),(-96.9166666666999,26.1388888888999),(-96.8647629116999,26.1668634576),(-96.893284479,26.3416550928),(-96.9740955863999,26.3970218428999),(-97.031138721,26.7031868000999),(-97.0596602882999,27.0551081481999),(-97.031138721,27.2708037218),(-96.9408204245,27.4439032217999),(-96.8172269660999,27.4945152453),(-96.807719777,27.5872435295999),(-96.669865535,27.7303967106),(-96.4179250236999,27.944774203),(-96.2658099980999,27.9951543307),(-96.0471446486999,28.0539013942999),(-95.9283047849,28.1671086632),(-95.8617544611,28.1545359803),(-95.6573498954,28.1712992291999),(-95.2295263856999,28.3053105918),(-95.0108610363,28.443333221),(-94.7399061467999,28.5310721892),(-93.8025395715,28.5850577747999),(-93.7889829048999,28.4475284809999))",Inferred from station locations,high,Texas continental shelf,Gulf/Ocean waters,37,45,41,37,45,41,CDST,1981,6,4,0:00,spring,1981,7,3,0:00,summer,Marine,Nearshore,Subtidal,TNA,WTNA,43,NA,NA,NA,yes
24d,Mund.4,24d.4,GOM,US,TX,NNW,Texas continental shelf  37-45m,Continental shelf,NA,Demersal,28.113374,-96.171643,"((-93.7889829048999,28.4475284809999),(-94.49271923,28.4140707046999),(-94.5259943918999,28.2801962879999),(-95.5432636261,28.0790688887),(-95.9378119739999,28.0035487309),(-96.2277812415999,27.8985717653),(-96.4369394019,27.8523495937),(-96.5510256711999,27.7640525469),(-96.5652864549,27.6588435516),(-96.7649374261,27.4312465854),(-96.8837772898999,27.2327700903999),(-96.8885308843999,26.6649609311),(-96.7651715772999,25.9505742421),(-96.8734937284,25.9470231385),(-96.8838536875999,25.9466835043),(-96.9166666666999,26.1388888888999),(-96.8647629116999,26.1668634576),(-96.893284479,26.3416550928),(-96.9740955863999,26.3970218428999),(-97.031138721,26.7031868000999),(-97.0596602882999,27.0551081481999),(-97.031138721,27.2708037218),(-96.9408204245,27.4439032217999),(-96.8172269660999,27.4945152453),(-96.807719777,27.5872435295999),(-96.669865535,27.7303967106),(-96.4179250236999,27.944774203),(-96.2658099980999,27.9951543307),(-96.0471446486999,28.0539013942999),(-95.9283047849,28.1671086632),(-95.8617544611,28.1545359803),(-95.6573498954,28.1712992291999),(-95.2295263856999,28.3053105918),(-95.0108610363,28.443333221),(-94.7399061467999,28.5310721892),(-93.8025395715,28.5850577747999),(-93.7889829048999,28.4475284809999))",Inferred from station locations,high,Texas continental shelf,Gulf/Ocean waters,37,45,41,37,45,41,CDST,1981,6,4,0:00,spring,1981,7,3,0:00,summer,Marine,Nearshore,Subtidal,TNA,WTNA,43,NA,NA,NA,yes
24d,Mund.5,24d.5,GOM,US,TX,WNW,Texas continental shelf  46-54m,Continental shelf,NA,Demersal,27.997875,-96.080301,"((-93.7749821793999,28.3053063422),(-94.4546904735999,28.2299499123999),(-95.2200191966,28.0874567432999),(-96.1802452960999,27.8481466004),(-96.4607073746999,27.6883122972),(-96.6603583458999,27.4776471535),(-96.7649374261,27.2243164068),(-96.7078942913999,26.27773745),(-96.6366487419,25.9547874418),(-96.7651715772999,25.9505742421),(-96.8885308843999,26.6649609311),(-96.8837772898999,27.2327700903999),(-96.7649374261,27.4312465854),(-96.5652864549,27.6588435516),(-96.5510256711999,27.7640525469),(-96.4369394019,27.8523495937),(-96.2277812415999,27.8985717653),(-95.9378119739999,28.0035487309),(-95.5432636261,28.0790688887),(-94.5259943918999,28.2801962879999),(-94.49271923,28.4140707046999),(-93.7889829048999,28.4475284809999),(-93.7749821793999,28.3053063422))",Inferred from station locations,high,Texas continental shelf,Gulf/Ocean waters,46,54,50,46,54,50,CDST,1981,6,4,0:00,spring,1981,7,3,0:00,summer,Marine,Nearshore,Subtidal,TNA,WTNA,43,NA,NA,NA,yes
24d,Mund.5,24d.5,GOM,US,TX,NNW,Texas continental shelf  46-54m,Continental shelf,NA,Demersal,27.997875,-96.080301,"((-93.7749821793999,28.3053063422),(-94.4546904735999,28.2299499123999),(-95.2200191966,28.0874567432999),(-96.1802452960999,27.8481466004),(-96.4607073746999,27.6883122972),(-96.6603583458999,27.4776471535),(-96.7649374261,27.2243164068),(-96.7078942913999,26.27773745),(-96.6366487419,25.9547874418),(-96.7651715772999,25.9505742421),(-96.8885308843999,26.6649609311),(-96.8837772898999,27.2327700903999),(-96.7649374261,27.4312465854),(-96.5652864549,27.6588435516),(-96.5510256711999,27.7640525469),(-96.4369394019,27.8523495937),(-96.2277812415999,27.8985717653),(-95.9378119739999,28.0035487309),(-95.5432636261,28.0790688887),(-94.5259943918999,28.2801962879999),(-94.49271923,28.4140707046999),(-93.7889829048999,28.4475284809999),(-93.7749821793999,28.3053063422))",Inferred from station locations,high,Texas continental shelf,Gulf/Ocean waters,46,54,50,46,54,50,CDST,1981,6,4,0:00,spring,1981,7,3,0:00,summer,Marine,Nearshore,Subtidal,TNA,WTNA,43,NA,NA,NA,yes
24d,Mund.6,24d.6,GOM,US,TX,WNW,Texas coastal waters,Coastal waters,NA,Demersal,27.624085,-95.77403,"((-93.962021475,29.3223189769),(-94.5307479865,29.0092102107),(-94.8017028759999,28.8844185019),(-95.4576989242,28.6469010021),(-96.0245650745,28.4715429827),(-96.4951709351999,28.2268087278),(-96.8588209185,27.9594708368),(-97.1440365915999,27.5935630616),(-97.2830792322999,27.2834787082999),(-97.3044704076999,27.0582831577999),(-97.2973400159,26.9248554638999),(-97.2438620772,26.7689901723999),(-97.1654277670999,26.5108660349),(-97.0905586529,26.0953791136),(-97.0695170139999,25.9405966736),(-97.1404713957,25.9928776233),(-97.1582973752999,26.1305932880999),(-97.1868189425999,26.27773745),(-97.3116007996,26.6830136332),(-97.3722091301,26.8994227355),(-97.3793395218999,27.0328805649),(-97.3579483464999,27.273972604),(-97.2474272731,27.5461576965),(-97.0834282610999,27.7861335356),(-96.9158640530999,28.0098441019999),(-96.7304738656,28.1513925789),(-96.5593444616999,28.2644968398),(-96.3953454496,28.3304189682999),(-96.381084666,28.3868911261999),(-96.1849988907,28.5028783304),(-95.8605660624999,28.6437721721999),(-95.5325680384,28.8000992053999),(-95.2651783448,28.9437133075999),(-95.1510920755,29.0341505011999),(-94.8230940514,29.2614519302),(-94.7018773904,29.3391791254999),(-94.7303989577,29.3702534268),(-94.6697906270999,29.4323735778),(-94.5877911210999,29.4603152586),(-94.2776190766,29.581306899),(-94.1813587869,29.5068676248),(-93.962021475,29.3223189769))",Inferred from station locations,high,Texas coastal waters,Gulf/Ocean waters,9,17,13,9,17,13,CDST,1981,6,4,0:00,spring,1981,7,3,0:00,summer,Marine,Nearshore,Subtidal,TNA,WTNA,43,NA,NA,NA,yes
24d,Mund.6,24d.6,GOM,US,TX,NNW,Texas coastal waters,Coastal waters,NA,Demersal,27.624085,-95.77403,"((-93.962021475,29.3223189769),(-94.5307479865,29.0092102107),(-94.8017028759999,28.8844185019),(-95.4576989242,28.6469010021),(-96.0245650745,28.4715429827),(-96.4951709351999,28.2268087278),(-96.8588209185,27.9594708368),(-97.1440365915999,27.5935630616),(-97.2830792322999,27.2834787082999),(-97.3044704076999,27.0582831577999),(-97.2973400159,26.9248554638999),(-97.2438620772,26.7689901723999),(-97.1654277670999,26.5108660349),(-97.0905586529,26.0953791136),(-97.0695170139999,25.9405966736),(-97.1404713957,25.9928776233),(-97.1582973752999,26.1305932880999),(-97.1868189425999,26.27773745),(-97.3116007996,26.6830136332),(-97.3722091301,26.8994227355),(-97.3793395218999,27.0328805649),(-97.3579483464999,27.273972604),(-97.2474272731,27.5461576965),(-97.0834282610999,27.7861335356),(-96.9158640530999,28.0098441019999),(-96.7304738656,28.1513925789),(-96.5593444616999,28.2644968398),(-96.3953454496,28.3304189682999),(-96.381084666,28.3868911261999),(-96.1849988907,28.5028783304),(-95.8605660624999,28.6437721721999),(-95.5325680384,28.8000992053999),(-95.2651783448,28.9437133075999),(-95.1510920755,29.0341505011999),(-94.8230940514,29.2614519302),(-94.7018773904,29.3391791254999),(-94.7303989577,29.3702534268),(-94.6697906270999,29.4323735778),(-94.5877911210999,29.4603152586),(-94.2776190766,29.581306899),(-94.1813587869,29.5068676248),(-93.962021475,29.3223189769))",Inferred from station locations,high,Texas coastal waters,Gulf/Ocean waters,9,17,13,9,17,13,CDST,1981,6,4,0:00,spring,1981,7,3,0:00,summer,Marine,Nearshore,Subtidal,TNA,WTNA,43,NA,NA,NA,yes
24d,Mund.7,24d.7,GOM,US,TX,WNW,Texas continental shelf  18->64m,Continental shelf,NA,Demersal,28.036727,-96.111082,"((-97.0695170139999,25.9405966736),(-97.0905586529,26.0953791136),(-97.1654277670999,26.5108660349),(-97.2438620772,26.7689901723999),(-97.2973400159,26.9248554638999),(-97.3044704076999,27.0582831577999),(-97.2830792322999,27.2834787082999),(-97.1440365915999,27.5935630616),(-96.8588209185,27.9594708368),(-96.4951709351999,28.2268087278),(-96.0245650745,28.4715429827),(-95.4576989242,28.6469010021),(-94.8017028759999,28.8844185019),(-94.5307479865,29.0092102107),(-93.962021475,29.3223189769),(-93.8676215464,29.242788602),(-93.7499700812,28.0507550431999),(-94.676921019,27.9720663589999),(-95.0976141368,27.9216754521999),(-95.6038719567,27.8428926296),(-95.9318699808,27.7325005050999),(-96.1956944784,27.5872435295999),(-96.4060410374,27.448121778),(-96.5700400494,27.1947234611),(-96.6128224004,26.9725263766999),(-96.5985616166999,26.7626237682999),(-96.5129969147999,26.4023441707),(-96.4523885841999,25.9608275438999),(-97.0695170139999,25.9405966736))",Inferred from station locations,high,Texas continental shelf,Gulf/Ocean waters,18,>64,41,18,>64,41,CDST,1981,6,4,0:00,spring,1981,7,3,0:00,summer,Marine,Nearshore,Subtidal,TNA,WTNA,43,NA,NA,NA,yes
24d,Mund.7,24d.7,GOM,US,TX,NNW,Texas continental shelf  18->64m,Continental shelf,NA,Demersal,28.036727,-96.111082,"((-97.0695170139999,25.9405966736),(-97.0905586529,26.0953791136),(-97.1654277670999,26.5108660349),(-97.2438620772,26.7689901723999),(-97.2973400159,26.9248554638999),(-97.3044704076999,27.0582831577999),(-97.2830792322999,27.2834787082999),(-97.1440365915999,27.5935630616),(-96.8588209185,27.9594708368),(-96.4951709351999,28.2268087278),(-96.0245650745,28.4715429827),(-95.4576989242,28.6469010021),(-94.8017028759999,28.8844185019),(-94.5307479865,29.0092102107),(-93.962021475,29.3223189769),(-93.8676215464,29.242788602),(-93.7499700812,28.0507550431999),(-94.676921019,27.9720663589999),(-95.0976141368,27.9216754521999),(-95.6038719567,27.8428926296),(-95.9318699808,27.7325005050999),(-96.1956944784,27.5872435295999),(-96.4060410374,27.448121778),(-96.5700400494,27.1947234611),(-96.6128224004,26.9725263766999),(-96.5985616166999,26.7626237682999),(-96.5129969147999,26.4023441707),(-96.4523885841999,25.9608275438999),(-97.0695170139999,25.9405966736))",Inferred from station locations,high,Texas continental shelf,Gulf/Ocean waters,18,>64,41,18,>64,41,CDST,1981,6,4,0:00,spring,1981,7,3,0:00,summer,Marine,Nearshore,Subtidal,TNA,WTNA,43,NA,NA,NA,yes
16r,Mund.1,16r.1,GOM,US,TX,WNW,Texas inner continental shelf,Coastal waters,NA,Demersal,28.203419,-96.48071,"((-96.3369293857,28.3072004885999),(-96.3349538542999,28.2204240896),(-96.5168968309999,28.0756361679),(-96.7932495589,27.909722158),(-96.917980013,27.9545015548),(-96.8938510549999,28.0380571954),(-96.6870590908,28.1908721705),(-96.4411443224,28.3237913717999),(-96.3369293857,28.3072004885999))",Inferred from station locations,high,Texas coastal waters,Gulf/Ocean waters,9.094,18.188,13.641,9.094,18.188,13.641,CDST,1970,7,NA,0:00,summer,1973,2,NA,0:00,winter,Marine,Nearshore,Subtidal,TNA,WTNA,43,NA,NA,NA,yes
16r,Mund.1,16r.2,GOM,US,TX,NNW,Texas mid continental shelf,Continental shelf,NA,Demersal,29.271711,-94.647084,"((-94.4123474839,29.3129233499999),(-94.5353048679999,29.1812580478),(-94.7131612308999,29.1791853155),(-94.7253299162999,29.2495500946999),(-94.7029740282,29.3421592820999),(-94.524126924,29.4103438451),(-94.4123474839,29.3129233499999))",Inferred from station locations,high,Texas continental shelf,Gulf/Ocean waters,18.188,54.564,36.376,18.188,54.564,36.376,CDST,1970,7,NA,0:00,summer,1973,2,NA,0:00,winter,Marine,Nearshore,Subtidal,TNA,WTNA,43,NA,NA,NA,yes
16r,Mund.1,16r.3,GOM,US,LA,NNW,Louisiana mid continental shelf,Continental shelf,NA,Demersal,29.490015,-93.161911,"((-93.4007435505999,29.5222620776999),(-93.3169089704999,29.6243402981),(-93.1045280342,29.6340566488),(-92.8977360699,29.5076710541),(-93.0151044821,29.3519027301),(-93.3169089704999,29.3616452463),(-93.4007435505999,29.5222620776999))",Inferred from station locations,high,Louisiana continental shelf,Gulf/Ocean waters,18.188,54.564,36.376,18.188,54.564,36.376,CDST,1970,7,NA,0:00,summer,1973,2,NA,0:00,winter,Marine,Nearshore,Subtidal,TNA,WTNA,43,NA,NA,NA,yes
16r,Mund.1,16r.4,GOM,US,LA,NNE,Louisiana mid continental shelf,Continental shelf,NA,Demersal,29.167662,-89.856345,"((-89.7560812958,29.0956678462),(-89.8991979917999,29.0539738579999),(-90.0025600498999,29.1512335739),(-89.9469035571,29.2553383165),(-89.7958359336,29.2692109565999),(-89.7083757304999,29.185946901),(-89.7560812958,29.0956678462))",Inferred from station locations,high,Louisiana continental shelf,Gulf/Ocean waters,18.188,54.564,36.376,18.188,54.564,36.376,CDST,1970,7,NA,0:00,summer,1973,2,NA,0:00,winter,Marine,Nearshore,Subtidal,TNA,WTNA,43,NA,NA,NA,yes
