"study","predator", "length(mm)","prey", "latitude", "longitude", "altitude"
"akinMadIsland","Menidia beryllina",40.8,"Unidentified insects",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",33.5,"Unidentified insects",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",21.9,"Detritus",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",21.9,"Sand",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",21.9,"Bivalvia",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",21.9,"Ostracoda",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",39.5,"Detritus",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",39.5,"Chironomidae larvae",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",39.5,"Other Hymenoptera",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",25.9,"Unidentified insects",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",58.6,"Brevoortia patronus",28.632555,-96.110896,0.0
"akinMadIsland","Menidia beryllina",56.4,"Brevoortia patronus",28.632555,-96.110896,0.0
"akinMadIsland","Menidia beryllina",68.3,"Fish bones",28.626777,-96.104312,0.0
"akinMadIsland","Menidia beryllina",50.6,"Other Hymenoptera",28.626777,-96.104312,0.0
"akinMadIsland","Menidia beryllina",50.6,"Odonate",28.626777,-96.104312,0.0
"akinMadIsland","Menidia beryllina",50.6,"Unidentified insects",28.626777,-96.104312,0.0
"akinMadIsland","Menidia beryllina",50.6,"Mysidacea",28.626777,-96.104312,0.0
"akinMadIsland","Menidia beryllina",58.1,"Unidentified insects",28.626777,-96.104312,0.0
"akinMadIsland","Menidia beryllina",44.5,"Unidentified insects",28.626777,-96.104312,0.0
"akinMadIsland","Menidia beryllina",51.7,,28.626777,-96.104312,0.0
"akinMadIsland","Menidia beryllina",53.3,"Odonate",28.626777,-96.104312,0.0
"akinMadIsland","Menidia beryllina",54.3,"Brevoortia patronus",28.626777,-96.104312,0.0
"akinMadIsland","Menidia beryllina",49.2,,28.626777,-96.104312,0.0
"akinMadIsland","Menidia beryllina",52.1,"Fish bones",28.626777,-96.104312,0.0
"akinMadIsland","Menidia beryllina",48.4,,28.626777,-96.104312,0.0
"akinMadIsland","Menidia beryllina",51.6,,28.626777,-96.104312,0.0
"akinMadIsland","Menidia beryllina",40.0,,28.626777,-96.104312,0.0
"akinMadIsland","Menidia beryllina",43.0,,28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",49.4,"Detritus",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",49.4,"Pennate diatoms",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",49.4,"Chara",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",49.4,"Mysidacea",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",36.6,"Palaemonotes pugio",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",33.2,,28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",33.8,,28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",29.7,"Detritus",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",29.7,"Sand",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",29.7,"Pennate diatoms",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",29.7,"Harpacticoida copepoda",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",54.8,"Detritus",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",31.5,"Calanoida copepoda",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",31.5,"Arachnida ",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",42.4,"Detritus",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",42.4,"Calanoida copepoda",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",49.5,"Amphipoda(Gammarus spp.)",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",49.5,"Arachnida ",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",60.5,"Detritus",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",60.5,"Sand",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",60.5,"Pennate diatoms",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",60.5,"Ruppia maritima",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",60.5,"Calanoida copepoda",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",28.3,"Amphipoda(Gammarus spp.)",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",33.0,,28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",30.2,,28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",34.8,"Detritus",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",34.8,"Calanoida copepoda",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",37.4,"Detritus",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",31.4,,28.642313,-96.103142,0.0
"akinMadIsland","Menidia beryllina",39.1,,28.642313,-96.103142,0.0
"akinMadIsland","Menidia beryllina",32.7,,28.642313,-96.103142,0.0
"akinMadIsland","Menidia beryllina",42.6,"Filamentous algae",28.642313,-96.103142,0.0
"akinMadIsland","Menidia beryllina",53.6,,28.642313,-96.103142,0.0
"akinMadIsland","Menidia beryllina",54.1,,28.642313,-96.103142,0.0
"akinMadIsland","Menidia beryllina",47.6,,28.642313,-96.103142,0.0
"akinMadIsland","Menidia beryllina",51.8,"Detritus",28.642313,-96.103142,0.0
"akinMadIsland","Menidia beryllina",53.9,,28.642313,-96.103142,0.0
"akinMadIsland","Menidia beryllina",39.8,"Filamentous algae",28.642313,-96.103142,0.0
"akinMadIsland","Menidia beryllina",39.8,"Calanoida copepoda",28.642313,-96.103142,0.0
"akinMadIsland","Menidia beryllina",42.0,"Detritus",28.642313,-96.103142,0.0
"akinMadIsland","Menidia beryllina",42.0,"Calanoida copepoda",28.642313,-96.103142,0.0
"akinMadIsland","Menidia beryllina",45.1,,28.642313,-96.103142,0.0
"akinMadIsland","Menidia beryllina",40.5,"Detritus",28.642313,-96.103142,0.0
"akinMadIsland","Menidia beryllina",40.0,,28.642313,-96.103142,0.0
"akinMadIsland","Menidia beryllina",46.1,"Filamentous algae",28.642313,-96.103142,0.0
"akinMadIsland","Menidia beryllina",46.1,"Calanoida copepoda",28.642313,-96.103142,0.0
"akinMadIsland","Menidia beryllina",40.5,"Detritus",28.642313,-96.103142,0.0
"akinMadIsland","Menidia beryllina",40.5,"Sand",28.642313,-96.103142,0.0
"akinMadIsland","Menidia beryllina",40.5,"Ctenoid fish scale",28.642313,-96.103142,0.0
"akinMadIsland","Menidia beryllina",40.5,"Calanoida copepoda",28.642313,-96.103142,0.0
"akinMadIsland","Menidia beryllina",39.6,,28.642313,-96.103142,0.0
"akinMadIsland","Menidia beryllina",41.5,"Detritus",28.642313,-96.103142,0.0
"akinMadIsland","Menidia beryllina",40.3,"Calanoida copepoda",28.642313,-96.103142,0.0
"akinMadIsland","Menidia beryllina",48.1,,28.642313,-96.103142,0.0
"akinMadIsland","Menidia beryllina",48.9,,28.642313,-96.103142,0.0
"akinMadIsland","Menidia beryllina",36.0,,28.642313,-96.103142,0.0
"akinMadIsland","Menidia beryllina",49.5,,28.642313,-96.103142,0.0
"akinMadIsland","Menidia beryllina",30.7,"Calanoida copepoda",28.642313,-96.103142,0.0
"akinMadIsland","Menidia beryllina",40.8,"Detritus",28.642313,-96.103142,0.0
"akinMadIsland","Menidia beryllina",40.8,"Calanoida copepoda",28.642313,-96.103142,0.0
"akinMadIsland","Menidia beryllina",40.8,"Polycheate worm",28.642313,-96.103142,0.0
"akinMadIsland","Menidia beryllina",55.0,,28.642313,-96.103142,0.0
"akinMadIsland","Menidia beryllina",37.8,,28.642313,-96.103142,0.0
"akinMadIsland","Menidia beryllina",38.9,"Calanoida copepoda",28.642313,-96.103142,0.0
"akinMadIsland","Menidia beryllina",37.2,"Calanoida copepoda",28.642313,-96.103142,0.0
"akinMadIsland","Menidia beryllina",36.5,"Filamentous algae",28.642313,-96.103142,0.0
"akinMadIsland","Menidia beryllina",36.5,"Calanoida copepoda",28.642313,-96.103142,0.0
"akinMadIsland","Menidia beryllina",42.0,,28.639232,-96.105117,0.0
"akinMadIsland","Menidia beryllina",30.3,"Calanoida copepoda",28.639232,-96.105117,0.0
"akinMadIsland","Menidia beryllina",35.7,"Calanoida copepoda",28.639232,-96.105117,0.0
"akinMadIsland","Menidia beryllina",26.7,"Detritus",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",26.7,"Cycloid fish scale",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",34.7,"Detritus",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",34.7,"Cycloid fish scale",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",34.7,"Calanoida copepoda",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",25.2,"Detritus",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",22.7,,28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",25.4,"Detritus",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",25.4,"Cycloid fish scale",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",21.7,,28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",17.5,"Detritus",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",17.5,"Bivalvia",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",32.7,"Calanoida copepoda",28.632555,-96.110896,0.0
"akinMadIsland","Menidia beryllina",30.6,"Detritus",28.632555,-96.110896,0.0
"akinMadIsland","Menidia beryllina",30.6,"Bivalvia",28.632555,-96.110896,0.0
"akinMadIsland","Menidia beryllina",33.5,"Detritus",28.632555,-96.110896,0.0
"akinMadIsland","Menidia beryllina",33.5,"Bivalvia",28.632555,-96.110896,0.0
"akinMadIsland","Menidia beryllina",33.5,"Calanoida copepoda",28.632555,-96.110896,0.0
"akinMadIsland","Menidia beryllina",29.2,"Detritus",28.632555,-96.110896,0.0
"akinMadIsland","Menidia beryllina",37.2,"Detritus",28.632555,-96.110896,0.0
"akinMadIsland","Menidia beryllina",37.2,"Sand",28.632555,-96.110896,0.0
"akinMadIsland","Menidia beryllina",37.2,"Bivalvia",28.632555,-96.110896,0.0
"akinMadIsland","Menidia beryllina",37.2,"Calanoida copepoda",28.632555,-96.110896,0.0
"akinMadIsland","Menidia beryllina",33.7,"Detritus",28.632555,-96.110896,0.0
"akinMadIsland","Menidia beryllina",33.7,"Centric diatoms",28.632555,-96.110896,0.0
"akinMadIsland","Menidia beryllina",33.7,"Pennate diatoms",28.632555,-96.110896,0.0
"akinMadIsland","Menidia beryllina",33.7,"Bivalvia",28.632555,-96.110896,0.0
"akinMadIsland","Menidia beryllina",33.7,"Rotifera",28.632555,-96.110896,0.0
"akinMadIsland","Menidia beryllina",30.4,"Detritus",28.632555,-96.110896,0.0
"akinMadIsland","Menidia beryllina",30.4,"Centric diatoms",28.632555,-96.110896,0.0
"akinMadIsland","Menidia beryllina",30.4,"Protozoa",28.632555,-96.110896,0.0
"akinMadIsland","Menidia beryllina",30.4,"Bivalvia",28.632555,-96.110896,0.0
"akinMadIsland","Menidia beryllina",30.4,"Rotifera",28.632555,-96.110896,0.0
"akinMadIsland","Menidia beryllina",25.6,"Detritus",28.632555,-96.110896,0.0
"akinMadIsland","Menidia beryllina",25.6,"Bivalvia",28.632555,-96.110896,0.0
"akinMadIsland","Menidia beryllina",30.4,"Detritus",28.632555,-96.110896,0.0
"akinMadIsland","Menidia beryllina",30.4,"Sand",28.632555,-96.110896,0.0
"akinMadIsland","Menidia beryllina",30.4,"Centric diatoms",28.632555,-96.110896,0.0
"akinMadIsland","Menidia beryllina",30.4,"Bivalvia",28.632555,-96.110896,0.0
"akinMadIsland","Menidia beryllina",28.6,"Detritus",28.632555,-96.110896,0.0
"akinMadIsland","Menidia beryllina",28.6,"Sand",28.632555,-96.110896,0.0
"akinMadIsland","Menidia beryllina",28.6,"Cycloid fish scale",28.632555,-96.110896,0.0
"akinMadIsland","Menidia beryllina",28.6,"Bivalvia",28.632555,-96.110896,0.0
"akinMadIsland","Menidia beryllina",28.6,"Gastropoda",28.632555,-96.110896,0.0
"akinMadIsland","Menidia beryllina",31.9,"Detritus",28.632555,-96.110896,0.0
"akinMadIsland","Menidia beryllina",31.9,"Ctenoid fish scale",28.632555,-96.110896,0.0
"akinMadIsland","Menidia beryllina",31.9,"Bivalvia",28.632555,-96.110896,0.0
"akinMadIsland","Menidia beryllina",26.7,"Detritus",28.632555,-96.110896,0.0
"akinMadIsland","Menidia beryllina",26.7,"Bivalvia",28.632555,-96.110896,0.0
"akinMadIsland","Menidia beryllina",30.3,"Detritus",28.632555,-96.110896,0.0
"akinMadIsland","Menidia beryllina",30.3,"Bivalvia",28.632555,-96.110896,0.0
"akinMadIsland","Menidia beryllina",30.3,"Calanoida copepoda",28.632555,-96.110896,0.0
"akinMadIsland","Menidia beryllina",30.0,,28.632555,-96.110896,0.0
"akinMadIsland","Menidia beryllina",27.2,"Detritus",28.632555,-96.110896,0.0
"akinMadIsland","Menidia beryllina",27.2,"Sand",28.632555,-96.110896,0.0
"akinMadIsland","Menidia beryllina",27.2,"Bivalvia",28.632555,-96.110896,0.0
"akinMadIsland","Menidia beryllina",27.2,"Calanoida copepoda",28.632555,-96.110896,0.0
"akinMadIsland","Menidia beryllina",29.5,"Bivalvia",28.632555,-96.110896,0.0
"akinMadIsland","Menidia beryllina",28.9,"Detritus",28.632555,-96.110896,0.0
"akinMadIsland","Menidia beryllina",28.9,"Bivalvia",28.632555,-96.110896,0.0
"akinMadIsland","Menidia beryllina",27.3,"Detritus",28.632555,-96.110896,0.0
"akinMadIsland","Menidia beryllina",27.3,"Bivalvia",28.632555,-96.110896,0.0
"akinMadIsland","Menidia beryllina",21.5,,28.632555,-96.110896,0.0
"akinMadIsland","Menidia beryllina",25.3,"Detritus",28.632555,-96.110896,0.0
"akinMadIsland","Menidia beryllina",25.3,"Sand",28.632555,-96.110896,0.0
"akinMadIsland","Menidia beryllina",25.3,"Bivalvia",28.632555,-96.110896,0.0
"akinMadIsland","Menidia beryllina",24.7,"Detritus",28.632555,-96.110896,0.0
"akinMadIsland","Menidia beryllina",24.7,"Bivalvia",28.632555,-96.110896,0.0
"akinMadIsland","Menidia beryllina",24.7,"Calanoida copepoda",28.632555,-96.110896,0.0
"akinMadIsland","Menidia beryllina",26.1,"Detritus",28.632555,-96.110896,0.0
"akinMadIsland","Menidia beryllina",26.1,"Sand",28.632555,-96.110896,0.0
"akinMadIsland","Menidia beryllina",26.1,"Bivalvia",28.632555,-96.110896,0.0
"akinMadIsland","Menidia beryllina",26.1,"Calanoida copepoda",28.632555,-96.110896,0.0
"akinMadIsland","Menidia beryllina",21.6,,28.632555,-96.110896,0.0
"akinMadIsland","Menidia beryllina",15.8,,28.632555,-96.110896,0.0
"akinMadIsland","Menidia beryllina",18.3,"Detritus",28.632555,-96.110896,0.0
"akinMadIsland","Menidia beryllina",18.3,"Calanoida copepoda",28.632555,-96.110896,0.0
"akinMadIsland","Menidia beryllina",18.0,"Detritus",28.632555,-96.110896,0.0
"akinMadIsland","Menidia beryllina",18.0,"Bivalvia",28.632555,-96.110896,0.0
"akinMadIsland","Menidia beryllina",32.9,"Detritus",28.626777,-96.104312,0.0
"akinMadIsland","Menidia beryllina",32.9,"Centric diatoms",28.626777,-96.104312,0.0
"akinMadIsland","Menidia beryllina",32.9,"Calanoida copepoda",28.626777,-96.104312,0.0
"akinMadIsland","Menidia beryllina",27.8,"Detritus",28.626777,-96.104312,0.0
"akinMadIsland","Menidia beryllina",27.8,"Sand",28.626777,-96.104312,0.0
"akinMadIsland","Menidia beryllina",27.8,"Centric diatoms",28.626777,-96.104312,0.0
"akinMadIsland","Menidia beryllina",27.8,"Bivalvia",28.626777,-96.104312,0.0
"akinMadIsland","Menidia beryllina",27.8,"Copepoda nauplii",28.626777,-96.104312,0.0
"akinMadIsland","Menidia beryllina",33.7,"Detritus",28.626777,-96.104312,0.0
"akinMadIsland","Menidia beryllina",33.7,"Sand",28.626777,-96.104312,0.0
"akinMadIsland","Menidia beryllina",33.7,"Bivalvia",28.626777,-96.104312,0.0
"akinMadIsland","Menidia beryllina",33.7,"Calanoida copepoda",28.626777,-96.104312,0.0
"akinMadIsland","Menidia beryllina",31.2,"Detritus",28.626777,-96.104312,0.0
"akinMadIsland","Menidia beryllina",31.2,"Centric diatoms",28.626777,-96.104312,0.0
"akinMadIsland","Menidia beryllina",31.2,"Gastropoda",28.626777,-96.104312,0.0
"akinMadIsland","Menidia beryllina",31.2,"Harpacticoida copepoda",28.626777,-96.104312,0.0
"akinMadIsland","Menidia beryllina",25.7,"Detritus",28.626777,-96.104312,0.0
"akinMadIsland","Menidia beryllina",25.7,"Centric diatoms",28.626777,-96.104312,0.0
"akinMadIsland","Menidia beryllina",25.7,"Gastropoda",28.626777,-96.104312,0.0
"akinMadIsland","Menidia beryllina",25.7,"Harpacticoida copepoda",28.626777,-96.104312,0.0
"akinMadIsland","Menidia beryllina",31.0,"Detritus",28.626777,-96.104312,0.0
"akinMadIsland","Menidia beryllina",31.0,"Bivalvia",28.626777,-96.104312,0.0
"akinMadIsland","Menidia beryllina",31.0,"Gastropoda",28.626777,-96.104312,0.0
"akinMadIsland","Menidia beryllina",31.0,"Harpacticoida copepoda",28.626777,-96.104312,0.0
"akinMadIsland","Menidia beryllina",39.3,"Detritus",28.626777,-96.104312,0.0
"akinMadIsland","Menidia beryllina",39.3,"Centric diatoms",28.626777,-96.104312,0.0
"akinMadIsland","Menidia beryllina",39.3,"Bivalvia",28.626777,-96.104312,0.0
"akinMadIsland","Menidia beryllina",39.3,"Gastropoda",28.626777,-96.104312,0.0
"akinMadIsland","Menidia beryllina",39.3,"Calanoida copepoda",28.626777,-96.104312,0.0
"akinMadIsland","Menidia beryllina",39.3,"Diptera 1",28.626777,-96.104312,0.0
"akinMadIsland","Menidia beryllina",23.5,"Calanoida copepoda",28.626777,-96.104312,0.0
"akinMadIsland","Menidia beryllina",26.2,"Detritus",28.626777,-96.104312,0.0
"akinMadIsland","Menidia beryllina",26.2,"Ctenoid fish scale",28.626777,-96.104312,0.0
"akinMadIsland","Menidia beryllina",28.5,"Detritus",28.626777,-96.104312,0.0
"akinMadIsland","Menidia beryllina",28.5,"Centric diatoms",28.626777,-96.104312,0.0
"akinMadIsland","Menidia beryllina",28.5,"Calanoida copepoda",28.626777,-96.104312,0.0
"akinMadIsland","Menidia beryllina",28.5,"Rotifera",28.626777,-96.104312,0.0
"akinMadIsland","Menidia beryllina",28.4,"Detritus",28.626777,-96.104312,0.0
"akinMadIsland","Menidia beryllina",28.4,"Sand",28.626777,-96.104312,0.0
"akinMadIsland","Menidia beryllina",28.4,"Centric diatoms",28.626777,-96.104312,0.0
"akinMadIsland","Menidia beryllina",24.3,"Detritus",28.626777,-96.104312,0.0
"akinMadIsland","Menidia beryllina",24.3,"Centric diatoms",28.626777,-96.104312,0.0
"akinMadIsland","Menidia beryllina",24.3,"Gastropoda",28.626777,-96.104312,0.0
"akinMadIsland","Menidia beryllina",24.3,"Harpacticoida copepoda",28.626777,-96.104312,0.0
"akinMadIsland","Menidia beryllina",23.7,"Detritus",28.626777,-96.104312,0.0
"akinMadIsland","Menidia beryllina",23.7,"Sand",28.626777,-96.104312,0.0
"akinMadIsland","Menidia beryllina",23.7,"Centric diatoms",28.626777,-96.104312,0.0
"akinMadIsland","Menidia beryllina",23.7,"Gastropoda",28.626777,-96.104312,0.0
"akinMadIsland","Menidia beryllina",23.7,"Calanoida copepoda",28.626777,-96.104312,0.0
"akinMadIsland","Menidia beryllina",23.7,"Unidentified insects",28.626777,-96.104312,0.0
"akinMadIsland","Menidia beryllina",26.2,"Detritus",28.626777,-96.104312,0.0
"akinMadIsland","Menidia beryllina",26.2,"Centric diatoms",28.626777,-96.104312,0.0
"akinMadIsland","Menidia beryllina",26.2,"Bivalvia",28.626777,-96.104312,0.0
"akinMadIsland","Menidia beryllina",26.2,"Calanoida copepoda",28.626777,-96.104312,0.0
"akinMadIsland","Menidia beryllina",26.2,"Harpacticoida copepoda",28.626777,-96.104312,0.0
"akinMadIsland","Menidia beryllina",26.2,"Ostracoda",28.626777,-96.104312,0.0
"akinMadIsland","Menidia beryllina",24.6,"Bivalvia",28.626777,-96.104312,0.0
"akinMadIsland","Menidia beryllina",24.6,"Calanoida copepoda",28.626777,-96.104312,0.0
"akinMadIsland","Menidia beryllina",24.6,"Penaeid shrimp post larvae",28.626777,-96.104312,0.0
"akinMadIsland","Menidia beryllina",49.4,"Diptera 2",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",49.4,"Penaeid shrimp post larvae",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",36.2,"Diptera 2",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",36.2,"Other Hymenoptera",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",36.2,"Unidentified insects",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",36.2,"Penaeid shrimp post larvae",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",42.3,"Palaemonotes pugio",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",46.3,"Penaeid shrimp post larvae",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",46.3,"Unidentified shrimp",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",39.2,"Unidentified insects",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",38.0,,28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",38.4,"Detritus",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",38.4,"Unidentified invertebrate",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",39.2,"Diptera 2",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",39.2,"Polycheate worm",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",39.2,"Amphipoda(Gammarus spp.)",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",40.4,,28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",37.3,"Penaeid shrimp post larvae",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",37.6,"Unidentified insects",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",35.9,"Amphipoda(Gammarus spp.)",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",37.4,"Penaeid shrimp post larvae",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",36.4,"Unidentified insects",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",38.3,,28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",38.5,"Penaeid shrimp post larvae",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",36.3,,28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",42.4,"Penaeid shrimp post larvae",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",44.4,"Other Hymenoptera",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",44.4,"Unidentified insects",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",44.4,"Penaeid shrimp post larvae",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",42.3,"Penaeid shrimp post larvae",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",40.7,"Penaeid shrimp post larvae",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",41.2,,28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",37.6,"Penaeid shrimp post larvae",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",39.7,"Unidentified insects",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",39.7,"Penaeid shrimp post larvae",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",18.5,"Detritus",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",18.5,"Invertebrate eggs ",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",18.5,"Harpacticoida copepoda",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",18.5,"Cladocera",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",18.5,"Rotifera",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",15.0,,28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",14.0,,28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",13.0,"Detritus",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",13.0,"Invertebrate eggs ",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",13.0,"Cladocera",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",13.0,"Rotifera",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",11.6,"Detritus",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",11.6,"Sand",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",11.6,"Invertebrate eggs ",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",11.6,"Cladocera",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",41.3,"Amphipoda(Gammarus spp.)",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",41.3,"Unidentified insects",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",41.3,"Penaeid shrimp post larvae",28.645202,-96.099923,0.0
"akinMadIsland","Menidia beryllina",48.4,"Detritus",28.642313,-96.103142,0.0
"akinMadIsland","Menidia beryllina",48.4,"Sand",28.642313,-96.103142,0.0
"akinMadIsland","Menidia beryllina",48.4,"Ctenoid fish scale",28.642313,-96.103142,0.0
"akinMadIsland","Menidia beryllina",42.0,"Bivalvia",28.642313,-96.103142,0.0
"akinMadIsland","Menidia beryllina",38.4,"Detritus",28.642313,-96.103142,0.0
"akinMadIsland","Menidia beryllina",38.4,"Sand",28.642313,-96.103142,0.0
"akinMadIsland","Menidia beryllina",38.4,"Pennate diatoms",28.642313,-96.103142,0.0
"akinMadIsland","Menidia beryllina",38.4,"Brachura (Crab zoea)",28.642313,-96.103142,0.0
"akinMadIsland","Menidia beryllina",36.3,"Detritus",28.642313,-96.103142,0.0
"akinMadIsland","Menidia beryllina",36.3,"Sand",28.642313,-96.103142,0.0
"akinMadIsland","Menidia beryllina",36.3,"Diatoms",28.642313,-96.103142,0.0
"akinMadIsland","Menidia beryllina",36.3,"Pennate diatoms",28.642313,-96.103142,0.0
"akinMadIsland","Menidia beryllina",36.3,"Bivalvia",28.642313,-96.103142,0.0
"akinMadIsland","Menidia beryllina",36.3,"Harpacticoida copepoda",28.642313,-96.103142,0.0
"akinMadIsland","Menidia beryllina",36.3,"Copepoda nauplii",28.642313,-96.103142,0.0
"akinMadIsland","Menidia beryllina",36.3,"Rotifera",28.642313,-96.103142,0.0
"akinMadIsland","Menidia beryllina",35.5,"Detritus",28.642313,-96.103142,0.0
"akinMadIsland","Menidia beryllina",35.0,,28.642313,-96.103142,0.0
"akinMadIsland","Menidia beryllina",33.7,"Detritus",28.642313,-96.103142,0.0
"akinMadIsland","Menidia beryllina",33.7,"Sand",28.642313,-96.103142,0.0
"akinMadIsland","Menidia beryllina",33.7,"Harpacticoida copepoda",28.642313,-96.103142,0.0
